ID,Soc_ID,Var_ID,Value,Code_ID,Comment,Source,sub_case,year,source_coded_data,admin_comment
2368,B345,B015,5.83,,"Note, for this society, Binford provided 4 estimates, with some referring to different focal years (1789, 1951-54, 1974) or cases (Willow Lake); this entry is one of those estimates",mackenzie1966[57],,1860,Binford_2001_Table_8.08,
2369,B346,B015,,,,,,,,
2370,B347,B015,,,,,,,,
2371,B348,B015,,,,,,,,
2372,B349,B015,13,,Note: presence of communal structure in household,jenness1943[486-87],,1870,Binford_2001_Table_8.08,
2373,B35,B015,,,,,,,,
2374,B350,B015,5.87,,Note: household made up of two nuclear families,gillespie1981,,1800,Binford_2001_Table_8.08,
2375,B351,B015,9,,Note: household made up of two nuclear families,adney1900[500],,1880,Binford_2001_Table_8.08,
2376,B352,B015,5.06,,,"savishinsky1974[60, 230]",,1967,Binford_2001_Table_8.08,
2377,B352,B015,4.99,,,mackenzie1966[58-59],Summer Camp,1789,Binford_2001_Table_8.08,
2378,B352,B015,4.5,,,mackenzie1966[59],,1860,Binford_2001_Table_8.08,
2379,B353,B015,6,,,honigmann1956b[35],,1900,Binford_2001_Table_8.08,
2380,B354,B015,15.27,,Note: presence of communal structure in household,clark1974;clark1975;mcfaydenclark1981;michael1967;sullivan1942,,1880,Binford_2001_Table_8.08,
2381,B354,B015,14.45,,Note: presence of communal structure in household,michael1967[306],,1843,Binford_2001_Table_8.08,
2382,B354,B015,40,,Note: presence of communal structure in household,sullivan1942[10],Tents,1880,Binford_2001_Table_8.08,
2383,B354,B015,11.2,,Note: presence of communal structure in household,sullivan1942[10],Winter,1880,Binford_2001_Table_8.08,
2384,B354,B015,11.56,,Note: presence of communal structure in household,clark1974[124],Winter,1880,Binford_2001_Table_8.08,
2385,B355,B015,9,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates. For this entry, note household made up of two nuclear families; Focal time given as '1800s'",smith1981[276],,1850,Binford_2001_Table_8.08,
2386,B355,B015,5.23,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates. For this entry, focal time was given as '1920-46'",brumbachandjarvenpa1989[250-58],,1933,Binford_2001_Table_8.08,
2387,B355,B015,4.25,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates. For this entry, focal time was given as '1930s'",irimoto1981[73],Fall Camp,1935,Binford_2001_Table_8.08,
2388,B355,B015,4.17,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates. For this entry, focal time was given as '1930s'",irimoto1981[73],Early Winter,1935,Binford_2001_Table_8.08,
2389,B355,B015,3.79,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates. For this entry, focal time was given as '1930s'",irimoto1981[73],Late Winter,1935,Binford_2001_Table_8.08,
2390,B355,B015,6.81,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates. For this entry, focal time was given as '1972-73'",mullerwille1974[7],Base Camp,1972,Binford_2001_Table_8.08,
2391,B355,B015,5.57,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates",irimoto1981[59],Upper Al Nu-1,1975,Binford_2001_Table_8.08,
2392,B355,B015,4.75,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates",irimoto1981[60],Lower Al Nu-1,1975,Binford_2001_Table_8.08,
2393,B355,B015,5,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates",irimoto1981[61],Be Nue-2,1975,Binford_2001_Table_8.08,
2394,B355,B015,4.66,,"Note, for this society, Binford provided 11 estimate, with some referring to different focal years (1800s, 1920-46, 1930s (Fall Camp, Early Winter, Late Winter), 1972-73 (Base camp), 1975), or cases (Be Nue-2, Lower Al Nu-1, Nu-2, Upper Al Nu-1); this entry is one of those estimates",irimoto1981[61],Nu-2,1975,Binford_2001_Table_8.08,
2395,B356,B015,7.8,,Note: household made up of two nuclear families,"mckennan1965[20, 43]",,1880,Binford_2001_Table_8.08,
2396,B357,B015,6.08,,"Note, for this society, Binford provided 4 estimates, with some referring to different focal years (1843 and 1890), or cases (""Crow Village"", ""Proper"", ""Yukon""); this entry is one of those estimates. For this entry, note household made up of two nuclear families",porter1893[164],,1890,Binford_2001_Table_8.08,
2397,B357,B015,11,,"Note, for this society, Binford provided 4 estimates, with some referring to different focal years (1843 and 1890), or cases (""Crow Village"", ""Proper"", ""Yukon""); this entry is one of those estimates. For this entry, note presence of communal structure in household",michael1967[306],Proper,1843,Binford_2001_Table_8.08,
2398,B357,B015,17.9,,"Note, for this society, Binford provided 4 estimates, with some referring to different focal years (1843 and 1890), or cases (""Crow Village"", ""Proper"", ""Yukon""); this entry is one of those estimates. For this entry, note presence of communal structure in household",michael1967[306],Yukon,1843,Binford_2001_Table_8.08,
2399,B357,B015,18,,"Note, for this society, Binford provided 4 estimates, with some referring to different focal years (1843 and 1890), or cases (""Crow Village"", ""Proper"", ""Yukon""); this entry is one of those estimates. For this entry, note presence of communal structure in household",oswaltandvanstone1967[4],Crow Village,1843,Binford_2001_Table_8.08,
2400,B358,B015,,,,,,,,
2401,B359,B015,8,,Note: household made up of two nuclear families,mckennan1959[106];pitts1972[118],,1929,Binford_2001_Table_8.08,
2402,B36,B015,5.5,,,metraux1948[863],,1960,Binford_2001_Table_8.08,
2403,B360,B015,5.13,,Note: household made up of two nuclear families,morantz1983[89],,1823,Binford_2001_Table_8.08,
2404,B361,B015,5.76,,Note: household made up of two nuclear families,mackenzie1966[49-56],Summer Camp,1789,Binford_2001_Table_8.08,
2405,B362,B015,17.92,,Note: presence of communal structure in household,michael1967[306],,1843,Binford_2001_Table_8.08,
2406,B363,B015,,,,,,,,
2407,B364,B015,15,,Note: presence of communal structure in household,michael1967[307],,1860,Binford_2001_Table_8.08,
2408,B365,B015,8.3,,"Note, for this society, Binford provided 2 estimates, referring to different focal years (1937-38, 1966-68); this entry is one of those estimates. For this entry, note household made up of two nuclear families; Focal time given as '1937-38'","tanner1944[593, 627-28]",,1937,Binford_2001_Table_8.08,
2409,B365,B015,5.1,,"Note, for this society, Binford provided 2 estimates, referring to different focal years (1937-38, 1966-68); this entry is one of those estimates. For this entry, focal time was given as '1966-68'",henriksen1973[58],,1967,Binford_2001_Table_8.08,
2410,B369,B015,,,,,,,,
2411,B37,B015,,,,,,,,
2412,B370,B015,7.25,,,burch1975;foote1966;giddings1956;giddingsperscomm1963,,1890,Binford_2001_Table_8.08,
2413,B370,B015,6,,,burch1975[257-58],,1890,Binford_2001_Table_8.08,
2414,B370,B015,4.73,,Focal time given as '1910-40',foote1966[43],Shungnak,1925,Binford_2001_Table_8.08,
2415,B370,B015,5.42,,Focal time given as '1950-65',foote1966[43],Shungnak,1957,Binford_2001_Table_8.08,
2416,B370,B015,5.8,,Focal time given as '1950-65',foote1966[43],Kobuk,1957,Binford_2001_Table_8.08,
2417,B370,B015,6.3,,Focal time given as '1959-65',foote1966[43],Ambler,1962,Binford_2001_Table_8.08,
2418,B371,B015,9.8,,,burch1975[269-72],,1900,Binford_2001_Table_8.08,
2419,B372,B015,22.8,,"Note, for this society, Binford provided 5 estimates, referring to different cases (Sugluk) or seasons (early summer, late summer, winter and spring); this entry is one of those estimates. For this entry, note presence of communal structure in household",taylor1974[71],Winter,1890,Binford_2001_Table_8.08,
2420,B372,B015,7.36,,"Note, for this society, Binford provided 5 estimates, referring to different cases (Sugluk) or seasons (early summer, late summer, winter and spring); this entry is one of those estimates",taylor1974[71],Spring,1890,Binford_2001_Table_8.08,
2421,B372,B015,7.14,,"Note, for this society, Binford provided 5 estimates, referring to different cases (Sugluk) or seasons (early summer, late summer, winter and spring); this entry is one of those estimates",taylor1974[71],Early Summer,1890,Binford_2001_Table_8.08,
2422,B372,B015,7.5,,"Note, for this society, Binford provided 5 estimates, referring to different cases (Sugluk) or seasons (early summer, late summer, winter and spring); this entry is one of those estimates",taylor1974[71],Late Summer,1890,Binford_2001_Table_8.08,
2423,B372,B015,7.49,,"Note, for this society, Binford provided 5 estimates, referring to different cases (Sugluk) or seasons (early summer, late summer, winter and spring); this entry is one of those estimates","graburn1969[148, 169]",Sugluk,1964,Binford_2001_Table_8.08,
2424,B373,B015,5.76,,,willmott1960[53],,1958,Binford_2001_Table_8.08,
2425,B373,B015,5.82,,,barger1981[675],,1970,Binford_2001_Table_8.08,
2426,B374,B015,7.1,,"Note, for this society, Binford provided 4 estimates, referring to different focal years, seasons and cases, including: 1893  (Summer, Tents), 1960 (Summer, Tents), 1960, with special reference to Baker Lake, and, year unspecified, Winter, Igloo; this entry is one of those estimates","haydenetal1996[154, table 1]","Summer, Tents",1893,Binford_2001_Table_8.08,
2427,B374,B015,4.3,,"Note, for this society, Binford provided 4 estimates, referring to different focal years, seasons and cases, including: 1893  (Summer, Tents), 1960 (Summer, Tents), 1960, with special reference to Baker Lake, and, year unspecified, Winter, Igloo; this entry is one of those estimates",tyrrell1897[167],"Winter, Igloo",1900,Binford_2001_Table_8.08,
2428,B374,B015,4.19,,"Note, for this society, Binford provided 4 estimates, referring to different focal years, seasons and cases, including: 1893  (Summer, Tents), 1960 (Summer, Tents), 1960, with special reference to Baker Lake, and, year unspecified, Winter, Igloo; this entry is one of those estimates",vallee1967[17],Baker Lake,1960,Binford_2001_Table_8.08,
2429,B374,B015,4.35,,"Note, for this society, Binford provided 4 estimates, referring to different focal years, seasons and cases, including: 1893  (Summer, Tents), 1960 (Summer, Tents), 1960, with special reference to Baker Lake, and, year unspecified, Winter, Igloo; this entry is one of those estimates",vallee1967[60-63],"Summer, Tents",1960,Binford_2001_Table_8.08,
2430,B375,B015,7.5,,,burch1975[255],,1885,Binford_2001_Table_8.08,
2431,B377,B015,7.5,,"Note, for this society, Binford provided 3 estimates, referring to different focal years and seasons, including: 1880, 1947-48, with separate estimates for Summer and Winter; this entry is one of those estimates",binford1971,,1880,Binford_2001_Table_8.08,
2432,B377,B015,3.81,,"Note, for this society, Binford provided 3 estimates, referring to different focal years and seasons, including: 1880, 1947-48, with separate estimates for Summer and Winter; this entry is one of those estimates. For this entry, focal time was given as '1947-48'",binford1991a[89],Summer,1947,Binford_2001_Table_8.08,
2433,B377,B015,5.75,,"Note, for this society, Binford provided 3 estimates, referring to different focal years and seasons, including: 1880, 1947-48, with separate estimates for Summer and Winter; this entry is one of those estimates. For this entry, focal time was given as '1947-48'",binford1991a[89],Winter ,1947,Binford_2001_Table_8.08,
2434,B378,B015,20,,Note: presence of communal structure in household,"haydenetal1996[154, table 1]",Land,1910,Binford_2001_Table_8.08,
2435,B378,B015,5,,,haydenetal1996;mcghee1988;seltzer1933;smith1984;tyrrell1897,"Winter, Igloo",1910,Binford_2001_Table_8.08,
2436,B379,B015,6.75,,,hughes1960[14-48],,1920,Binford_2001_Table_8.08,
2437,B38,B015,7.4,,Note: presence of communal structure in household,"gragson1989[127, 288-89]","Wet Season, Base Camp",1989,Binford_2001_Table_8.08,
2438,B38,B015,4.25,,,gragson1989[288-89],"Dry Season, Base Camp",1989,Binford_2001_Table_8.08,
2439,B38,B015,2.71,,,gragson1989[288-89],"Dry Season, Mobile Yaruro-Pume",1989,Binford_2001_Table_8.08,
2440,B380,B015,8.15,,,burch1975[260-69],,1909,Binford_2001_Table_8.08,
2441,B381,B015,5,,,"haydenetal1996[154, table 1]","Winter, Igloo",1920,Binford_2001_Table_8.08,
2442,B381,B015,6.06,,,jenness1932[30],Winter Camp,1920,Binford_2001_Table_8.08,
2443,B381,B015,3.6,,,"jenness1932[66, 71]","Summer, Tents",1920,Binford_2001_Table_8.08,
2444,B381,B015,3.48,,,rasmussen1932[78-85],Summer,1920,Binford_2001_Table_8.08,
2445,B382,B015,3.66,,,"briggs1970[30, 170-71]","August, Tents",1963,Binford_2001_Table_8.08,
2446,B382,B015,5.5,,,"briggs1970[24, 370-71]","August, Tents",1963,Binford_2001_Table_8.08,
2447,B382,B015,8.33,,,briggs1970[372],"Winter, Snow",1963,Binford_2001_Table_8.08,
2448,B383,B015,6.5,,,rae1850[40],July,1846,Binford_2001_Table_8.08,
2449,B383,B015,5.5,,,rae1850[49],"August, Tents",1846,Binford_2001_Table_8.08,
2450,B383,B015,7.07,,,vanstone1960[82],Southampton Island - Coral Harbour,1959,Binford_2001_Table_8.08,
2451,B383,B015,12.66,,Note: presence of communal structure in household,vanstone1960[82],,1880,Binford_2001_Table_8.08,
2452,B384,B015,7.05,,"Note, for this society, Binford provided 3 estimates, referring to different focal years and seasons, including: 1822 (July), 1921, 1960s (Winter); this entry is one of those estimates",lyon1924[230],July,1822,Binford_2001_Table_8.08,
2453,B384,B015,7.5,,"Note, for this society, Binford provided 3 estimates, referring to different focal years and seasons, including: 1822 (July), 1921, 1960s (Winter); this entry is one of those estimates","mathiassen1928[17, 19, 32]",,1921,Binford_2001_Table_8.08,
2454,B384,B015,8.14,,"Note, for this society, Binford provided 3 estimates, referring to different focal years and seasons, including: 1822 (July), 1921, 1960s (Winter); this entry is one of those estimates. For this entry, focal time was given as '1960s'",damas1992[letter 7/6/92],Winter,1965,Binford_2001_Table_8.08,
2455,B385,B015,9.73,,,"rink1877[166, 182, 191]",Winter,1870,Binford_2001_Table_8.08,
2456,B385,B015,8.75,,,"perry1898[131, 171-72]",Summer,1896,Binford_2001_Table_8.08,
2457,B385,B015,6.25,,,"perry1898[336, 386]",Winter,1897,Binford_2001_Table_8.08,
2458,B385,B015,7.5,,,birketsmith1928a[78],Tents,1880,Binford_2001_Table_8.08,
2459,B386,B015,7,,"Note, for this society, Binford provided 2 estimates, referring to different focal years and/or seasons (1615  (Summer, Tents), 1909); this entry is one of those estimates",christy1894[208],"Summer, Tents",1615,Binford_2001_Table_8.08,
2460,B386,B015,4.38,,"Note, for this society, Binford provided 2 estimates, referring to different focal years and/or seasons (1615  (Summer, Tents), 1909); this entry is one of those estimates","hantzsch1977[39, 99]",,1909,Binford_2001_Table_8.08,
2461,B387,B015,5.5,,,savelle1987[229],Snow,1830,Binford_2001_Table_8.08,
2462,B387,B015,5.75,,,ross1835[589];savelle1987[429-31],"August, Tents",1831,Binford_2001_Table_8.08,
2463,B387,B015,5.5,,,rae1850[49],"August, Tents",1846,Binford_2001_Table_8.08,
2464,B387,B015,3.57,,,mclintock1860[141-43],"August, Tents",1858,Binford_2001_Table_8.08,
2465,B387,B015,3.18,,,mclintock1860[235],Winter,1859,Binford_2001_Table_8.08,
2466,B388,B015,22,,"Note, for this society, Binford provided 3 estimates; this entry is one of those estimates. For this entry, note presence of communal structure in household; Focal time given as '1890s'",birketsmith1928a[79],,1895,Binford_2001_Table_8.08,
2467,B388,B015,25.8,,"Note, for this society, Binford provided 3 estimates; this entry is one of those estimates. For this entry, note presence of communal structure in household; Focal time given as '1890s'","haydenetal1996[154, table 1]",,1895,Binford_2001_Table_8.08,
2468,B388,B015,9.5,,"Note, for this society, Binford provided 3 estimates; this entry is one of those estimates",mirsky1937a[53],Summer,1880,Binford_2001_Table_8.08,
2469,B389,B015,5.72,,Focal time given as '1850s',simpson1875[237],Nuvuk,1855,Binford_2001_Table_8.08,
2470,B389,B015,6.2,,Focal time given as '1880s',ray1885[41],Point Belcher,1885,Binford_2001_Table_8.08,
2471,B39,B015,10.28,,"Note, for this society, Binford provided 2 estimates, one referring specifically to ""Base Camp""; this entry is one of those estimates. For this entry, note presence of communal structure in household",hurtadoandhill1986[18],"Hiwi Base Camp, Hiwi",1960,Binford_2001_Table_8.08,
2472,B39,B015,6.94,,"Note, for this society, Binford provided 2 estimates, one referring specifically to ""Base Camp""; this entry is one of those estimates",metzger1968[268-71],,1960,Binford_2001_Table_8.08,
2473,B390,B015,5.8,,Focal time given as '1890s',steensby1910[324],,1895,Binford_2001_Table_8.08,
2474,B4,B015,3.05,,,rizvi1990[16-18],,1989,Binford_2001_Table_8.08,
2475,B40,B015,5.2,,,politis1992[3],Dry Season,1990,Binford_2001_Table_8.08,
2476,B40,B015,20.6,,Note: presence of communal structure in household,politis1992[3],"""Communal"" Nukak",1990,Binford_2001_Table_8.08,
2477,B41,B015,16.66,,Note: presence of communal structure in household,"baldus1937[115, 123-24];levistrauss1936[269]",,1920,Binford_2001_Table_8.08,
2478,B41,B015,9.8,,,levistrauss1936[269],,1920,Binford_2001_Table_8.08,
2479,B42,B015,4,,,schmidt1942[47],,1901,Binford_2001_Table_8.08,
2480,B43,B015,16.88,,Note: presence of communal structure in household,"holmberg1950[51, 82-83]",,1940,Binford_2001_Table_8.08,
2481,B44,B015,4.62,,,stearman1989[113-15],Settled Yuqui,1968,Binford_2001_Table_8.08,
2482,B45,B015,5.15,,"Note, for this society, Binford provided 3 estimates, including separate estimates for Wet and Dry Seasons ; this entry is one of those estimates","levistrauss1970[268-69, 288]",Dry Season,1938,Binford_2001_Table_8.08,
2483,B45,B015,15,,"Note, for this society, Binford provided 3 estimates, including separate estimates for Wet and Dry Seasons ; this entry is one of those estimates. For this entry, note presence of communal structure in household",levistrauss1970[288],Wet Season,1938,Binford_2001_Table_8.08,
2484,B45,B015,15.8,,"Note, for this society, Binford provided 3 estimates, including separate estimates for Wet and Dry Seasons ; this entry is one of those estimates. For this entry, note presence of communal structure in household",oberg1953[88],,1938,Binford_2001_Table_8.08,
2485,B46,B015,,,,,,,,
2486,B47,B015,4.16,,,jones1983[176],,1975,Binford_2001_Table_8.08,
2487,B48,B015,6.25,,,metraux1946botocudo[534-36],,1880,Binford_2001_Table_8.08,
2488,B48,B015,19,,Note: presence of communal structure in household,ehrenreich1887[22],Wet Season,1880,Binford_2001_Table_8.08,
2489,B49,B015,4.75,,,kozaketal1979[369],,1954,Binford_2001_Table_8.08,
2490,B5,B015,2.08,,,"cooper1991[17, figures 3 and 4]",Dry Season,1952,Binford_2001_Table_8.08,
2491,B5,B015,26,,Note: presence of communal structure in household,"cooper1991[17, figures 3 and 4]",Wet Season,1952,Binford_2001_Table_8.08,
2492,B50,B015,27,,Note: presence of communal structure in household,"henry1964[10-11, 159]",,1910,Binford_2001_Table_8.08,
2493,B51,B015,9.8,,Note: household made up of two nuclear families,boschinandmacuzzi1979[33];cooper1946c[150],,1870,Binford_2001_Table_8.08,
2494,B52,B015,,,,,,,,
2495,B53,B015,7.25,,Note: household made up of two nuclear families,bird1988[16-19],,1900,Binford_2001_Table_8.08,
2496,B54,B015,8.2,,Note: household made up of two nuclear families,chapman1982[19];gusinde1931[205],,1880,Binford_2001_Table_8.08,
2497,B55,B015,7,,Note: household made up of two nuclear families,gusinde1937a[32],,1870,Binford_2001_Table_8.08,
2498,B6,B015,4.1,,"Note, for this society, Binford provided 4 estimates, including separate estimates for Wet and Dry Seasons and for ""Open Camp""; this entry is one of those estimates",temple1903[62],Dry Season,1906,Binford_2001_Table_8.08,
2499,B6,B015,3.57,,"Note, for this society, Binford provided 4 estimates, including separate estimates for Wet and Dry Seasons and for ""Open Camp""; this entry is one of those estimates",temple1903[61],Open Camp,1906,Binford_2001_Table_8.08,
2500,B6,B015,3.5,,"Note, for this society, Binford provided 4 estimates, including separate estimates for Wet and Dry Seasons and for ""Open Camp""; this entry is one of those estimates",temple1903[61],Dry Season,1906,Binford_2001_Table_8.08,
2501,B6,B015,32,,"Note, for this society, Binford provided 4 estimates, including separate estimates for Wet and Dry Seasons and for ""Open Camp""; this entry is one of those estimates. For this entry, note presence of communal structure in household",temple1903[61],Wet Season,1906,Binford_2001_Table_8.08,
2502,B60,B015,2.98,,,hudson1990[88],,1980,Binford_2001_Table_8.08,
2503,B61,B015,2.82,,,heymer1980[193-97],,1976,Binford_2001_Table_8.08,
2504,B62,B015,3.16,,,"terashima1980[233, 235]",,1977,Binford_2001_Table_8.08,
2505,B63,B015,3.4,,,cavallisforza1986c[33],,1980,Binford_2001_Table_8.08,
2506,B63,B015,3.47,,,"valloisandmarquer1976[113, 123]",,1980,Binford_2001_Table_8.08,
2507,B64,B015,3.26,,,"fisher1987[104, 111]",,1980,Binford_2001_Table_8.08,
2508,B65,B015,4.48,,"Note, for this society, Binford provided 2 estimates, including separate estimates with special reference to Mawambo and to Net Hunters; this entry is one of those estimates",harako1976[46-47],Net Hunters,1930,Binford_2001_Table_8.08,
2509,B65,B015,4.63,,"Note, for this society, Binford provided 2 estimates, including separate estimates with special reference to Mawambo and to Net Hunters; this entry is one of those estimates",tanno1976[108],Mawambo,1930,Binford_2001_Table_8.08,
2510,B66,B015,,,,,,,,
2511,B67,B015,2.86,,,"clark1951[58, 65]",Dry Season,1950,Binford_2001_Table_8.08,
2512,B68,B015,,,,,,,,
2513,B69,B015,3.63,,,"oconnelletal1991[63, table 1];oconnellperscomm1977",,1910,Binford_2001_Table_8.08,
2514,B7,B015,,,,,,,,
2515,B70,B015,5.07,,,huntingford1942[183];huntingford1955a[631-34],,1920,Binford_2001_Table_8.08,
2516,B71,B015,2.5,,,bleek1929[109-12],Dry Season,1928,Binford_2001_Table_8.08,
2517,B72,B015,2.51,,"Note, for this society, Binford provided 5 estimates. One general estimate, and separate estiamtes for Dry Season, with special reference to Dobe !Kung, another for Dry Season, with special reference to Mobile !Kung, Camps 2, 4, 7, 10-16, and for Rainy Season, with special reference to Mobile !Kung, Camps 1, 3, 5, 6, 9; this entry is one of those estimates","howell1979[43, 45]",General,1950,Binford_2001_Table_8.08,
2518,B72,B015,4.46,,"Note, for this society, Binford provided 5 estimates. One general estimate, and separate estiamtes for Dry Season, with special reference to Dobe !Kung, another for Dry Season, with special reference to Mobile !Kung, Camps 2, 4, 7, 10-16, and for Rainy Season, with special reference to Mobile !Kung, Camps 1, 3, 5, 6, 9; this entry is one of those estimates",yellen1977a[237-53],"Rainy Season, Mobile !Kung, Camps 1, 3, 5, 6, 9",1950,Binford_2001_Table_8.08,
2519,B72,B015,3.38,,"Note, for this society, Binford provided 5 estimates. One general estimate, and separate estiamtes for Dry Season, with special reference to Dobe !Kung, another for Dry Season, with special reference to Mobile !Kung, Camps 2, 4, 7, 10-16, and for Rainy Season, with special reference to Mobile !Kung, Camps 1, 3, 5, 6, 9; this entry is one of those estimates",yellen1977a[237-53],"Dry Season, Mobile !Kung, Camps 2, 4, 7, 10-16",1950,Binford_2001_Table_8.08,
2520,B72,B015,2.53,,"Note, for this society, Binford provided 5 estimates. One general estimate, and separate estiamtes for Dry Season, with special reference to Dobe !Kung, another for Dry Season, with special reference to Mobile !Kung, Camps 2, 4, 7, 10-16, and for Rainy Season, with special reference to Mobile !Kung, Camps 1, 3, 5, 6, 9; this entry is one of those estimates",brooksetal1984[300-5];lee1979[254],"Dry Season, Dobe !Kung",1950,Binford_2001_Table_8.08,
2521,B72,B015,2.6,,"Note, for this society, Binford provided 5 estimates. One general estimate, and separate estiamtes for Dry Season, with special reference to Dobe !Kung, another for Dry Season, with special reference to Mobile !Kung, Camps 2, 4, 7, 10-16, and for Rainy Season, with special reference to Mobile !Kung, Camps 1, 3, 5, 6, 9; this entry is one of those estimates",lee1979[254],"Dry Season, Dobe !Kung",1950,Binford_2001_Table_8.08,
2522,B73,B015,3.46,,,guenther1986[186],,1910,Binford_2001_Table_8.08,
2523,B74,B015,4.55,,"Note, for this society, Binford provided 2 estimates; Wet Season, Hunting Camp; this entry is one of those estimates",hitchcockperscomm1990,"Wet Season, Hunting Camp",1962,Binford_2001_Table_8.08,
2524,B74,B015,4.6,,"Note, for this society, Binford provided 2 estimates; Wet Season, Hunting Camp; this entry is one of those estimates",weissnerandhitchcockperscomm1991,,1962,Binford_2001_Table_8.08,
2525,B75,B015,4.54,,,hitchcockperscomm1990,General,1976,Binford_2001_Table_8.08,
2526,B75,B015,4.28,,,hitchcockandebert1989;hitchcockperscomm1990;kentandvierich1989;tobias1962;vierich1981;wyndhamandmorrison1958,"Rainy Season, Mobile Kua",1976,Binford_2001_Table_8.08,
2527,B75,B015,6.65,,,hitchcockandebert1989;hitchcockperscomm1990;kentandvierich1989;tobias1962;vierich1981;wyndhamandmorrison1958,"Dry Season, Mobile Kua",1976,Binford_2001_Table_8.08,
2528,B76,B015,3.99,,,hitchcockperscomm1990,,1968,Binford_2001_Table_8.08,
2529,B76,B015,3.53,,,eibleibesfeldt1972[32-34],Base Camp,1968,Binford_2001_Table_8.08,
2530,B77,B015,,,,,,,,
2531,B78,B015,,,,,,,,
2532,B79,B015,,,,,,,,
2533,B8,B015,4.1,,,radcliffebrown1948[28-35],,1870,Binford_2001_Table_8.08,
2534,B82,B015,,,,,,,,
2535,B83,B015,,,,,,,,
2536,B84,B015,3.94,,,altman1987[100],,1978,Binford_2001_Table_8.08,
2537,B84,B015,4.5,,,altman1987[100],Wet Season,1978,Binford_2001_Table_8.08,
2538,B84,B015,3.83,,,altman1987[106],April-May,1978,Binford_2001_Table_8.08,
2539,B85,B015,5.54,,,peterson1976[268];petersonperscomm1992,General,1970,Binford_2001_Table_8.08,
2540,B85,B015,6.66,,,petersonandlong1986[135];petersonperscomm1994,Rainy Season,1970,Binford_2001_Table_8.08,
2541,B85,B015,5,,,long1970;macintosh1952;peterson1970;peterson1973;peterson1976;peterson1992;petersonandlong1986;petersonperscomm1992;petersonperscomm1994,Dry Season,1970,Binford_2001_Table_8.08,
2542,B86,B015,,,,,,,,
2543,B87,B015,5.94,,,hiatt1965[33-37],,1950,Binford_2001_Table_8.08,
2544,B88,B015,,,,,,,,
2545,B89,B015,,,,,,,,
2546,B9,B015,3.01,,"Note, for this society, Binford provided 4 estimates, including some referring to the Dry Season vs. Wet Season; this entry is one of those estimates","schebesta1954[10, 17, 220]",Dry Season,1920,Binford_2001_Table_8.08,
2547,B9,B015,2.81,,"Note, for this society, Binford provided 4 estimates, including some referring to the Dry Season vs. Wet Season; this entry is one of those estimates",skeatandblagden1906[176],,1920,Binford_2001_Table_8.08,
2548,B9,B015,19,,"Note, for this society, Binford provided 4 estimates, including some referring to the Dry Season vs. Wet Season; this entry is one of those estimates. For this entry, note presence of communal structure in household",skeatandblagden1906[176],Wet Season,1920,Binford_2001_Table_8.08,
2549,B9,B015,28,,"Note, for this society, Binford provided 4 estimates, including some referring to the Dry Season vs. Wet Season; this entry is one of those estimates. For this entry, note presence of communal structure in household","schebesta1954[11, 222]",,1920,Binford_2001_Table_8.08,
